objectID,event_order,event_type,event_date,actor_or_institution,location,description,source_url,source_type,confidence_level,researcher,last_reviewed_date,description_es,description_en
met:543894,2,excavation,1920-1922,"Expedicion Egipcia del Met (Arthur C. Mace, director de campo)","Lisht Norte, Egipto","Hallada por la propia Expedicion Egipcia del Met dentro del nucleo de la piramide de Amenemhat I, publicada en el boletin del museo por Arthur C. Mace.",https://www.jstor.org/stable/3254484,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Hallada por la propia Expedicion Egipcia del Met dentro del nucleo de la piramide de Amenemhat I, publicada en el boletin del museo por Arthur C. Mace.","Found by the Met's own Egyptian Expedition inside the core of Amenemhat I's pyramid, published in the museum's bulletin by Arthur C. Mace."
met:543894,3,acquisition,1922,Metropolitan Museum (Expedicion Egipcia),Nueva York,"Adquirida por el Met como parte del reparto de su propia excavacion, autorizada por el gobierno egipcio de la epoca.",https://www.metmuseum.org/art/collection/search/543894,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Adquirida por el Met como parte del reparto de su propia excavacion, autorizada por el gobierno egipcio de la epoca.","Acquired by the Met as part of the division of finds from its own excavation, authorized by the Egyptian government of the time."
met:543918,1,creation,"dinastia VI, primera mitad, h. -2323 a -2255",Desconocido,"Giza, Egipto",Caja de piedra caliza para ganso momificado.,https://www.metmuseum.org/art/collection/search/543918,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,Caja de piedra caliza para ganso momificado.,Limestone case for a mummified goose.
met:543918,2,excavation,1912,"George Reisner (Expedicion Harvard-Museum of Fine Arts, Boston)","Giza, Egipto","Excavada por la Expedicion Harvard-MFA Boston bajo George Reisner (1905-1947 en Egipto/Sudan), bajo el sistema de reparto (partage) habitual entre el gobierno egipcio y la institucion excavadora.",http://giza.fas.harvard.edu/pubdocs/158/full/,secondary_source,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Excavada por la Expedicion Harvard-MFA Boston bajo George Reisner (1905-1947 en Egipto/Sudan), bajo el sistema de reparto (partage) habitual entre el gobierno egipcio y la institucion excavadora.","Excavated by the Harvard-MFA Boston Expedition under George Reisner (active in Egypt/Sudan 1905-1947), under the era's standard partage system between the Egyptian government and the excavating institution."
met:543918,3,acquisition,1937,Metropolitan Museum (Rogers Fund),Nueva York,"Llega al Met recien en 1937, comprada con el Rogers Fund -- el mecanismo exacto de la transferencia desde la excavacion original (lo mas probable, el MFA de Boston vendiendo piezas duplicadas de su parte del reparto) no esta confirmado por las fuentes consultadas.",https://www.metmuseum.org/art/collection/search/543918,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Llega al Met recien en 1937, comprada con el Rogers Fund -- el mecanismo exacto de la transferencia desde la excavacion original (lo mas probable, el MFA de Boston vendiendo piezas duplicadas de su parte del reparto) no esta confirmado por las fuentes consultadas.","Only reaches the Met in 1937, purchased with the Rogers Fund -- the exact mechanism of the transfer from the original excavation (most likely, the MFA Boston selling duplicate pieces from its share of the divide) isn't confirmed by the sources consulted."
met:543919,1,creation,"dinastia VI, primera mitad, h. -2323 a -2255",Desconocido,"Giza, Egipto",Caja de piedra caliza para pato momificado.,https://www.metmuseum.org/art/collection/search/543919,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,Caja de piedra caliza para pato momificado.,Limestone case for a mummified duck.
met:543919,2,excavation,1912,"George Reisner (Expedicion Harvard-Museum of Fine Arts, Boston)","Giza, Egipto","Excavada por la Expedicion Harvard-MFA Boston bajo George Reisner (1905-1947 en Egipto/Sudan), bajo el sistema de reparto (partage) habitual entre el gobierno egipcio y la institucion excavadora.",http://giza.fas.harvard.edu/pubdocs/158/full/,secondary_source,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Excavada por la Expedicion Harvard-MFA Boston bajo George Reisner (1905-1947 en Egipto/Sudan), bajo el sistema de reparto (partage) habitual entre el gobierno egipcio y la institucion excavadora.","Excavated by the Harvard-MFA Boston Expedition under George Reisner (active in Egypt/Sudan 1905-1947), under the era's standard partage system between the Egyptian government and the excavating institution."
met:543919,3,acquisition,1937,Metropolitan Museum (Rogers Fund),Nueva York,"Llega al Met recien en 1937, comprada con el Rogers Fund -- el mecanismo exacto de la transferencia desde la excavacion original (lo mas probable, el MFA de Boston vendiendo piezas duplicadas de su parte del reparto) no esta confirmado por las fuentes consultadas.",https://www.metmuseum.org/art/collection/search/543919,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Llega al Met recien en 1937, comprada con el Rogers Fund -- el mecanismo exacto de la transferencia desde la excavacion original (lo mas probable, el MFA de Boston vendiendo piezas duplicadas de su parte del reparto) no esta confirmado por las fuentes consultadas.","Only reaches the Met in 1937, purchased with the Rogers Fund -- the exact mechanism of the transfer from the original excavation (most likely, the MFA Boston selling duplicate pieces from its share of the divide) isn't confirmed by the sources consulted."
louvre:cl010149663,1,creation,sin fecha precisa documentada,Desconocido,"Luristán, Irán","Hacha de bronce, sin excavador ni sitio de hallazgo puntual documentado -- solo 'Luristan' como region de origen en el registro del Louvre.",https://collections.louvre.fr/en/ark:/53355/cl010149663,museum_record,low,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Hacha de bronce, sin excavador ni sitio de hallazgo puntual documentado -- solo 'Luristan' como region de origen en el registro del Louvre.","Bronze axe, with no excavator or specific findspot documented -- only 'Luristan' as the region of origin in the Louvre's record."
louvre:cl010149663,2,other,1928-1939,Coleccion David David-Weill,Francia (privado),"Entra en la coleccion de antiguedades del banquero y coleccionista frances David David-Weill. Contexto regional (no confirmado para esta pieza en particular): la ola de excavaciones clandestinas de bronces de Luristan que inunda los mercados de Paris, Londres y Nueva York desde fines de los años 1920.",https://www.iranicaonline.org/articles/luristan-bronzes-ii-chronology/,secondary_source,low,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,"Entra en la coleccion de antiguedades del banquero y coleccionista frances David David-Weill. Contexto regional (no confirmado para esta pieza en particular): la ola de excavaciones clandestinas de bronces de Luristan que inunda los mercados de Paris, Londres y Nueva York desde fines de los años 1920.","Enters the antiquities collection of French banker and collector David David-Weill. Regional context (not confirmed for this specific piece): the wave of clandestine excavation of Luristan bronzes that flooded the Paris, London and New York markets from the late 1920s."
louvre:cl010149663,3,gift,1972,Jean y Pierre David-Weill (hijos del coleccionista),Francia,Donada al Louvre por los hijos de David-Weill junto con otras 26 piezas de bronce de Luristan de la misma coleccion.,https://collections.louvre.fr/en/ark:/53355/cl010149663,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, busqueda web)",2026-08-19,Donada al Louvre por los hijos de David-Weill junto con otras 26 piezas de bronce de Luristan de la misma coleccion.,Donated to the Louvre by David-Weill's sons along with 26 other Luristan bronze pieces from the same collection.
bm:W_1922-0511-255,1,creation,s. IX-VII a.C. (neohitita),Desconocido,Karkemish,"Caja de piedra negra con escena de caceria de leones, estilo neohitita.",https://www.britishmuseum.org/collection/object/W_1922-0511-255,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Caja de piedra negra con escena de caceria de leones, estilo neohitita.","Black stone box with a lion-hunt scene, Neo-Hittite style."
bm:W_1922-0511-255,2,excavation,"1911-1914, reanudada 1919-1920","Leonard Woolley (excavacion del Museo Britanico; T. E. Lawrence, asistente 1911-14)",Karkemish (frontera actual Turquia-Siria),"Excavada por Leonard Woolley para el Museo Britanico, en dos etapas separadas por la Primera Guerra Mundial -- la primera bajo administracion otomana, con T. E. Lawrence ('Lawrence de Arabia') como uno de sus asistentes, encargado de ceramica, hallazgos menores y fotografia.",https://www.britannica.com/biography/Leonard-Woolley,secondary_source,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Excavada por Leonard Woolley para el Museo Britanico, en dos etapas separadas por la Primera Guerra Mundial -- la primera bajo administracion otomana, con T. E. Lawrence ('Lawrence de Arabia') como uno de sus asistentes, encargado de ceramica, hallazgos menores y fotografia.","Excavated by Leonard Woolley for the British Museum, in two stages separated by World War I -- the first under Ottoman administration, with T. E. Lawrence ('Lawrence of Arabia') as one of his assistants, responsible for pottery, small finds, and photography."
bm:W_1922-0511-255,3,acquisition,1922,British Museum,Londres,Adquirida por el museo tras el cierre de la excavacion.,https://www.britishmuseum.org/collection/object/W_1922-0511-255,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Adquirida por el museo tras el cierre de la excavacion.,Acquired by the museum after the excavation closed.
bm:W_1970-0209-18,1,creation,s. VIII-VII a.C. (Edad del Hierro),Desconocido,Jerusalen,"Cuenco de ceramica, hallado en una tumba del area del Ofel.",https://www.britishmuseum.org/collection/object/W_1970-0209-18,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Cuenco de ceramica, hallado en una tumba del area del Ofel.","Pottery bowl, found in a tomb in the Ophel area."
bm:W_1970-0209-18,2,excavation,1961-1967,Kathleen Kenyon (British School of Archaeology in Jerusalem),"Ofel, Jerusalen","Excavada por Kathleen Kenyon, mision conjunta de la British School of Archaeology in Jerusalem, el Royal Ontario Museum y la Ecole Biblique et Archeologique Francaise -- la excavacion abarca un periodo de cambios politicos importantes en la zona, incluida la guerra de junio de 1967.",https://www.cbrl.ac.uk/news/re-excavating-jerusalem-from-the-archive-of-dame-kathleen-kenyons-excavations-1961-1967/,secondary_source,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Excavada por Kathleen Kenyon, mision conjunta de la British School of Archaeology in Jerusalem, el Royal Ontario Museum y la Ecole Biblique et Archeologique Francaise -- la excavacion abarca un periodo de cambios politicos importantes en la zona, incluida la guerra de junio de 1967.","Excavated by Kathleen Kenyon, a joint mission of the British School of Archaeology in Jerusalem, the Royal Ontario Museum, and the Ecole Biblique et Archeologique Francaise -- the excavation spans a period of major political change in the area, including the June 1967 war."
bm:W_1970-0209-18,3,gift,1970,British School of Archaeology in Jerusalem,Londres,"Donada al Museo Britanico por la escuela britanica, tres años despues de terminada la excavacion -- reparto academico de hallazgos.",https://www.britishmuseum.org/collection/object/W_1970-0209-18,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Donada al Museo Britanico por la escuela britanica, tres años despues de terminada la excavacion -- reparto academico de hallazgos.","Donated to the British Museum by the British school, three years after the excavation ended -- an academic division of finds."
bm:Y_EA1770,1,creation,h. -680 (reinado de Taharqo),Taharqo (representado),"Kawa, Sudan","Esfinge de granito del rey kushita Taharqo, tocada con doble ureo.",https://www.britishmuseum.org/collection/object/Y_EA1770,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Esfinge de granito del rey kushita Taharqo, tocada con doble ureo.","Granite sphinx of the Kushite king Taharqo, wearing a double uraeus."
bm:Y_EA1770,2,excavation,1929-1931,Francis Llewellyn Griffith (Comite de Excavaciones de Oxford),"Templo T, Kawa, Sudan","Excavada por Francis Llewellyn Griffith, primer profesor de egiptologia de Oxford, en el Templo T de Kawa -- con Sudan bajo el Condominio anglo-egipcio.",https://egyptartefacts.griffith.ox.ac.uk/resources/university-oxford-excavations-nubia/,secondary_source,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Excavada por Francis Llewellyn Griffith, primer profesor de egiptologia de Oxford, en el Templo T de Kawa -- con Sudan bajo el Condominio anglo-egipcio.","Excavated by Francis Llewellyn Griffith, Oxford's first professor of Egyptology, at Temple T in Kawa -- with Sudan under the Anglo-Egyptian Condominium."
bm:Y_EA1770,3,acquisition,1932,British Museum,Londres,Adquirida por el Museo Britanico como parte del reparto de la excavacion.,https://www.britishmuseum.org/collection/object/Y_EA1770,museum_record,medium,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Adquirida por el Museo Britanico como parte del reparto de la excavacion.,Acquired by the British Museum as part of the excavation's division of finds.
bm:E_Am-WG-2242,1,creation,sin fecha documentada,Desconocido,"Cuenca, Ecuador","Cabeza de azuela de bronce, findspot registrado como Cuenca, Ecuador.",https://www.britishmuseum.org/collection/object/E_Am-WG-2242,museum_record,low,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Cabeza de azuela de bronce, findspot registrado como Cuenca, Ecuador.","Bronze adze-head, findspot recorded as Cuenca, Ecuador."
bm:E_Am-WG-2242,2,other,antes de 1908,Rev. Canon William Greenwell (atribucion del registro del BM),Desconocido,"El registro del BM atribuye la pieza a 'recoleccion de campo' de William Greenwell -- pero su coleccion documentada era de antiguedades prehistoricas europeas, no sudamericanas. Discrepancia sin resolver, ver notas.",https://en.wikipedia.org/wiki/William_Greenwell,secondary_source,low,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"El registro del BM atribuye la pieza a 'recoleccion de campo' de William Greenwell -- pero su coleccion documentada era de antiguedades prehistoricas europeas, no sudamericanas. Discrepancia sin resolver, ver notas.","The BM's record attributes the piece to 'field collection' by William Greenwell -- but his documented collection was of prehistoric European antiquities, not South American ones. Unresolved discrepancy, see notes."
bm:E_Am-WG-2242,3,sale,1908,John Pierpont Morgan,Reino Unido,J. P. Morgan compra la coleccion de Greenwell por 10.000 libras.,https://en.wikipedia.org/wiki/William_Greenwell,secondary_source,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,J. P. Morgan compra la coleccion de Greenwell por 10.000 libras.,"J. P. Morgan buys Greenwell's collection for GBP 10,000."
bm:E_Am-WG-2242,4,gift,1909,John Pierpont Morgan,Londres,Morgan dona la coleccion al Museo Britanico.,https://www.britishmuseum.org/collection/object/E_Am-WG-2242,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Morgan dona la coleccion al Museo Britanico.,Morgan donates the collection to the British Museum.
louvre:cl010278738,1,creation,"dataciones discutidas, entre s. II a.C. y s. II d.C.",Desconocido,Italia (romana),Estatua romana conocida como Atenea Mattei.,https://collections.louvre.fr/en/ark:/53355/cl010278738,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Estatua romana conocida como Atenea Mattei.,Roman statue known as the Athena Mattei.
louvre:cl010278738,2,other,"sin fecha documentada, antes de comienzos s. XIX","Beauveau, de -> cardenal Joseph Fesch",Roma (Palacio Mattei) -> Francia,"Pasa por la coleccion de Beauveau y luego por la del cardenal Joseph Fesch, tio de Napoleon Bonaparte y gran coleccionista de arte -- previamente en el Palacio Mattei de Roma.",https://collections.louvre.fr/en/ark:/53355/cl010278738,museum_record,medium,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Pasa por la coleccion de Beauveau y luego por la del cardenal Joseph Fesch, tio de Napoleon Bonaparte y gran coleccionista de arte -- previamente en el Palacio Mattei de Roma.","Passes through the Beauveau collection and then that of Cardinal Joseph Fesch, Napoleon Bonaparte's uncle and a major art collector -- previously at the Palazzo Mattei in Rome."
louvre:cl010278738,3,sale,1824,Musee du Louvre,Francia,Comprada por el Louvre.,https://collections.louvre.fr/en/ark:/53355/cl010278738,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Comprada por el Louvre.,Purchased by the Louvre.
louvre:cl010008248,1,creation,h. -1349 a -1333 (Amenhotep IV Ajenaton),Ajenaton (inscripcion/dedicatoria),"Tell el-Amarna, Egipto",Relieve con inscripcion/dedicatoria de Amenhotep IV Ajenaton.,https://collections.louvre.fr/en/ark:/53355/cl010008248,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Relieve con inscripcion/dedicatoria de Amenhotep IV Ajenaton.,Relief with an inscription/dedication of Amenhotep IV Akhenaten.
louvre:cl010008248,2,sale,1910-06,"Atherton Curtis (comprador) / Hagob y Garbis Kalebdjian (marchantes, El Cairo)",El Cairo,Comprada por el coleccionista estadounidense Atherton Curtis a los marchantes de El Cairo Hagob y Garbis Kalebdjian.,https://collections.louvre.fr/en/ark:/53355/cl010008248,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Comprada por el coleccionista estadounidense Atherton Curtis a los marchantes de El Cairo Hagob y Garbis Kalebdjian.,Bought by American collector Atherton Curtis from Cairo dealers Hagob and Garbis Kalebdjian.
louvre:cl010008248,3,gift,1938-11-08,Atherton y Sra. Curtis,Francia,"Donada al Louvre por el matrimonio Curtis -- estaba inventariado dos veces porque originalmente se penso como donacion con reserva de usufructo, pero terminaron donandolo en vida.",https://collections.louvre.fr/en/ark:/53355/cl010008248,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Donada al Louvre por el matrimonio Curtis -- estaba inventariado dos veces porque originalmente se penso como donacion con reserva de usufructo, pero terminaron donandolo en vida.","Donated to the Louvre by the Curtis couple -- it was inventoried twice because it was originally planned as a gift with a life-usufruct reservation, but they ended up donating it outright during their lifetime."
met:543911,1,creation,"dinastia XII-XIII, h. -1981 a -1640",Desconocido,"Lisht Norte, Egipto","Mesa de ofrendas de caliza, Reino Medio.",https://www.metmuseum.org/art/collection/search/543911,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Mesa de ofrendas de caliza, Reino Medio.","Limestone offering table, Middle Kingdom."
met:543911,2,excavation,1930-1931,Expedicion Egipcia del Met,"Lisht Norte, Egipto",Hallada por la propia Expedicion Egipcia del Met durante la campana de 1930-31.,https://www.metmuseum.org/art/collection/search/543911,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Hallada por la propia Expedicion Egipcia del Met durante la campana de 1930-31.,Found by the Met's own Egyptian Expedition during the 1930-31 season.
met:543911,3,acquisition,1932,Metropolitan Museum (Rogers Fund),Nueva York,Adquirida por el Met como parte del reparto de su propia excavacion.,https://www.metmuseum.org/art/collection/search/543911,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Adquirida por el Met como parte del reparto de su propia excavacion.,Acquired by the Met as part of the division of finds from its own excavation.
met:543922,1,creation,"dinastia VI, h. -2649 a -2100",Desconocido,"Saqqara, Egipto","Jarra de cobre, Reino Antiguo.",https://www.metmuseum.org/art/collection/search/543922,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Jarra de cobre, Reino Antiguo.","Copper ewer, Old Kingdom."
met:543922,2,excavation,1920-1921,Servicio de Antiguedades egipcio,"Saqqara, Egipto",Excavada por el Servicio de Antiguedades egipcio -- mismo mecanismo ya documentado para otras piezas de esta muestra (met:543890/543909/543917).,https://www.metmuseum.org/art/collection/search/543922,museum_record,medium,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Excavada por el Servicio de Antiguedades egipcio -- mismo mecanismo ya documentado para otras piezas de esta muestra (met:543890/543909/543917).,Excavated by the Egyptian Antiquities Service -- same mechanism already documented for other pieces in this sample (met:543890/543909/543917).
met:543922,3,sale,1926,Gobierno egipcio,Egipto -> Nueva York,Comprada por el Met al Gobierno egipcio.,https://www.metmuseum.org/art/collection/search/543922,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Comprada por el Met al Gobierno egipcio.,Purchased by the Met from the Egyptian Government.
met:543923,1,creation,"dinastia VI, h. -2649 a -2100",Desconocido,"Saqqara, Egipto","Palangana de cobre (1 de 2), Reino Antiguo.",https://www.metmuseum.org/art/collection/search/543923,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Palangana de cobre (1 de 2), Reino Antiguo.","Copper basin (1 of 2), Old Kingdom."
met:543923,2,excavation,1920-1921,Servicio de Antiguedades egipcio,"Saqqara, Egipto",Excavada por el Servicio de Antiguedades egipcio -- mismo mecanismo ya documentado para otras piezas de esta muestra (met:543890/543909/543917).,https://www.metmuseum.org/art/collection/search/543923,museum_record,medium,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Excavada por el Servicio de Antiguedades egipcio -- mismo mecanismo ya documentado para otras piezas de esta muestra (met:543890/543909/543917).,Excavated by the Egyptian Antiquities Service -- same mechanism already documented for other pieces in this sample (met:543890/543909/543917).
met:543923,3,sale,1926,Gobierno egipcio,Egipto -> Nueva York,Comprada por el Met al Gobierno egipcio.,https://www.metmuseum.org/art/collection/search/543923,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Comprada por el Met al Gobierno egipcio.,Purchased by the Met from the Egyptian Government.
met:543924,1,creation,"dinastia VI, h. -2649 a -2100",Desconocido,"Saqqara, Egipto","Palangana de cobre (2 de 2), Reino Antiguo.",https://www.metmuseum.org/art/collection/search/543924,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,"Palangana de cobre (2 de 2), Reino Antiguo.","Copper basin (2 of 2), Old Kingdom."
met:543924,2,excavation,1920-1921,Servicio de Antiguedades egipcio,"Saqqara, Egipto",Excavada por el Servicio de Antiguedades egipcio -- mismo mecanismo ya documentado para otras piezas de esta muestra (met:543890/543909/543917).,https://www.metmuseum.org/art/collection/search/543924,museum_record,medium,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Excavada por el Servicio de Antiguedades egipcio -- mismo mecanismo ya documentado para otras piezas de esta muestra (met:543890/543909/543917).,Excavated by the Egyptian Antiquities Service -- same mechanism already documented for other pieces in this sample (met:543890/543909/543917).
met:543924,3,sale,1926,Gobierno egipcio,Egipto -> Nueva York,Comprada por el Met al Gobierno egipcio.,https://www.metmuseum.org/art/collection/search/543924,museum_record,high,"Claude (fuentes: britishmuseum.org, collections.louvre.fr, metmuseum.org, busqueda web)",2026-08-19,Comprada por el Met al Gobierno egipcio.,Purchased by the Met from the Egyptian Government.
louvre:cl010006343,1,creation,"Dinastia XXII, reinado de Osorkon II, h. -865/-830",Osorkon II (encargo real/templo),"Karnak (?), Tebas, Egipto","Pieza de orfebreria egipcia (oro y lapislazuli) con inscripciones jeroglificas que nombran a Osorkon II; el propio Louvre atribuye el hallazgo a la zona de Karnak, sin confirmacion arqueologica del contexto de hallazgo.",https://collections.louvre.fr/en/ark:/53355/cl010006343,museum_record,medium,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Pieza de orfebreria egipcia (oro y lapislazuli) con inscripciones jeroglificas que nombran a Osorkon II; el propio Louvre atribuye el hallazgo a la zona de Karnak, sin confirmacion arqueologica del contexto de hallazgo.","Egyptian goldwork piece (gold and lapis lazuli) with hieroglyphic inscriptions naming Osorkon II; the Louvre itself attributes the find to the Karnak area, with no archaeological confirmation of the find context."
louvre:cl010006343,2,sale,1872,"Rollin et Feuardent (anticuarios, Paris)","Paris, Francia","Vendida al Louvre por los anticuarios parisinos Rollin et Feuardent por 25.000 francos (propuesta 21/11/1872, aprobada 05/12/1872); sin cadena de custodia documentada entre Egipto y su aparicion en el mercado parisino.",https://collections.louvre.fr/en/ark:/53355/cl010006343,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Vendida al Louvre por los anticuarios parisinos Rollin et Feuardent por 25.000 francos (propuesta 21/11/1872, aprobada 05/12/1872); sin cadena de custodia documentada entre Egipto y su aparicion en el mercado parisino.","Sold to the Louvre by Paris dealers Rollin et Feuardent for 25,000 francs (proposed 21 Nov 1872, approved 5 Dec 1872); no documented chain of custody between Egypt and its appearance on the Paris market."
louvre:cl010006343,3,acquisition,19/12/1872,Musee du Louvre,"Paris, Francia",Ingresa a la coleccion del Departamento de Antiguedades Egipcias del Louvre (fecha de inscripcion en inventario).,https://collections.louvre.fr/en/ark:/53355/cl010006343,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Ingresa a la coleccion del Departamento de Antiguedades Egipcias del Louvre (fecha de inscripcion en inventario).,Enters the collection of the Louvre's Department of Egyptian Antiquities (inventory entry date).
louvre:cl010122992,1,creation,"Susa II, h. -3800/-3100",Desconocido,"Susa, Iran","Colgante de oro, periodo Susa II.",https://collections.louvre.fr/en/ark:/53355/cl010122992,museum_record,medium,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Colgante de oro, periodo Susa II.","Gold pendant, Susa II period."
louvre:cl010122992,2,excavation,1939,Mision arqueologica francesa (dir. Roland de Mecquenem),"Susa, acropolis, 2do sondeo, Iran","Excavado en el segundo sondeo de la acropolis de Susa bajo la direccion de Roland de Mecquenem, ya bajo el regimen de reparto de hallazgos vigente en Persia desde 1927 (no el monopolio exclusivo frances de 1895-1927).",https://collections.louvre.fr/en/ark:/53355/cl010122992,museum_record,medium,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,"Excavado en el segundo sondeo de la acropolis de Susa bajo la direccion de Roland de Mecquenem, ya bajo el regimen de reparto de hallazgos vigente en Persia desde 1927 (no el monopolio exclusivo frances de 1895-1927).","Excavated in the second sounding of the Susa acropolis under the direction of Roland de Mecquenem, already under the finds-sharing regime in force in Persia since 1927 (not the exclusive French monopoly of 1895-1927)."
louvre:cl010122992,3,acquisition,1939,Musee du Louvre,"Paris, Francia",Ingresa a la coleccion del Departamento de Antiguedades Orientales del Louvre como parte del reparto de hallazgos de la temporada de excavacion de 1939.,https://collections.louvre.fr/en/ark:/53355/cl010122992,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Ingresa a la coleccion del Departamento de Antiguedades Orientales del Louvre como parte del reparto de hallazgos de la temporada de excavacion de 1939.,Enters the Louvre's Department of Oriental Antiquities as part of the finds-sharing division from the 1939 excavation season.
met:322910,1,creation,h. -2600/-2500 (Dinastico Arcaico IIIa),Desconocido,"Ur, Mesopotamia (actual Irak)",Cuentas de collar de oro y lapislazuli.,https://www.metmuseum.org/art/collection/search/322910,museum_record,high,"Claude (fuentes: collections.louvre.fr, metmuseum.org, britishmuseum.org, busqueda web)",2026-08-21,Cuentas de collar de oro y lapislazuli.,Necklace beads of gold and lapis lazuli.
